,id,box_id,box_top,box_left,box_width,box_height,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22
0,/home/voje-lab/Desktop/Modern-jpg/1223_F_2_15v_x30_BSE.jpg,104_1469_445_812,104.0,1469.0,445.0,812.0,1867.0,354.0,1731.0,782.0,1774.0,100.0,1892.0,205.0,1769.0,144.0,1641.0,399.0,1772.0,422.0,1846.0,489.0,1559.0,415.0,1592.0,777.0,1533.0,586.0,1811.0,649.0,1661.0,795.0,1533.0,496.0,1554.0,685.0,1834.0,575.0,1776.0,718.0,1648.0,175.0,1858.0,229.0,1592.0,281.0,1600.0,389.0,1815.0,435.0,1623.0,129.0
1,/home/voje-lab/Desktop/Modern-jpg/1223_F_2_15v_x30_BSE.jpg,1048_1090_409_678,1048.0,1090.0,409.0,678.0,1449.0,1269.0,1348.0,1598.0,1352.0,1044.0,1472.0,1150.0,1347.0,1086.0,1258.0,1289.0,1375.0,1322.0,1433.0,1388.0,1173.0,1293.0,1203.0,1551.0,1154.0,1414.0,1418.0,1508.0,1274.0,1584.0,1156.0,1352.0,1171.0,1484.0,1431.0,1453.0,1390.0,1554.0,1233.0,1098.0,1434.0,1172.0,1187.0,1180.0,1202.0,1276.0,1415.0,1342.0,1210.0,1057.0
2,/home/voje-lab/Desktop/Modern-jpg/1223_F_2_15v_x30_BSE.jpg,389_322_468_671,389.0,322.0,468.0,671.0,679.0,561.0,664.0,953.0,496.0,361.0,655.0,418.0,507.0,404.0,484.0,665.0,637.0,646.0,715.0,688.0,401.0,705.0,499.0,958.0,419.0,846.0,719.0,827.0,582.0,965.0,402.0,779.0,452.0,909.0,728.0,763.0,701.0,889.0,405.0,468.0,623.0,454.0,390.0,583.0,437.0,675.0,674.0,644.0,370.0,437.0
3,/home/voje-lab/Desktop/Modern-jpg/1223_F_2_15v_x30_BSE.jpg,376_1079_457_747,376.0,1079.0,457.0,747.0,1448.0,591.0,1391.0,959.0,1328.0,374.0,1458.0,456.0,1325.0,412.0,1246.0,664.0,1367.0,674.0,1443.0,716.0,1166.0,683.0,1231.0,966.0,1161.0,825.0,1440.0,845.0,1309.0,966.0,1155.0,754.0,1189.0,901.0,1450.0,780.0,1422.0,903.0,1207.0,457.0,1424.0,481.0,1175.0,557.0,1205.0,664.0,1414.0,679.0,1182.0,422.0
4,/home/voje-lab/Desktop/Modern-jpg/1223_F_2_15v_x30_BSE.jpg,688_721_441_728,688.0,721.0,441.0,728.0,1084.0,893.0,1022.0,1261.0,923.0,677.0,1071.0,744.0,925.0,724.0,887.0,966.0,1020.0,972.0,1102.0,1023.0,797.0,1005.0,879.0,1249.0,818.0,1136.0,1084.0,1153.0,951.0,1267.0,802.0,1076.0,845.0,1198.0,1098.0,1095.0,1059.0,1209.0,817.0,780.0,1039.0,782.0,792.0,884.0,826.0,971.0,1072.0,972.0,789.0,741.0
5,/home/voje-lab/Desktop/Modern-jpg/1224_CV_2_15v_x30_BSE.jpg,456_953_452_701,456.0,953.0,452.0,701.0,1351.0,714.0,1192.0,1063.0,1278.0,480.0,1394.0,582.0,1266.0,522.0,1127.0,756.0,1259.0,784.0,1324.0,836.0,1041.0,754.0,1048.0,1043.0,1003.0,894.0,1280.0,960.0,1121.0,1060.0,1012.0,819.0,1020.0,974.0,1307.0,903.0,1245.0,1015.0,1145.0,544.0,1352.0,603.0,1086.0,635.0,1085.0,737.0,1304.0,796.0,1122.0,504.0
6,/home/voje-lab/Desktop/Modern-jpg/1224_CV_2_15v_x30_BSE.jpg,459_322_401_704,459.0,322.0,401.0,704.0,650.0,484.0,658.0,1135.0,422.0,131.0,632.0,240.0,433.0,200.0,412.0,705.0,573.0,678.0,696.0,735.0,298.0,788.0,462.0,1192.0,343.0,1018.0,703.0,940.0,564.0,1179.0,310.0,907.0,393.0,1113.0,709.0,843.0,689.0,1044.0,299.0,334.0,590.0,285.0,274.0,560.0,325.0,730.0,642.0,661.0,249.0,287.0
7,/home/voje-lab/Desktop/Modern-jpg/1225_CV_2_15v_x30_BSE.jpg,744_538_500_519,744.0,538.0,500.0,519.0,974.0,988.0,743.0,1205.0,978.0,757.0,1045.0,877.0,954.0,777.0,756.0,952.0,881.0,1023.0,924.0,1090.0,667.0,931.0,618.0,1150.0,600.0,1030.0,850.0,1166.0,676.0,1177.0,620.0,974.0,598.0,1089.0,895.0,1132.0,801.0,1192.0,833.0,771.0,996.0,881.0,752.0,845.0,724.0,930.0,910.0,1046.0,823.0,738.0
8,/home/voje-lab/Desktop/Modern-jpg/1223_F_1_15v_x30_BSE.jpg,749_1205_481_709,749.0,1205.0,481.0,709.0,1613.0,943.0,1530.0,1309.0,1459.0,736.0,1616.0,810.0,1461.0,782.0,1370.0,1033.0,1533.0,1028.0,1620.0,1075.0,1281.0,1081.0,1352.0,1310.0,1288.0,1201.0,1597.0,1200.0,1439.0,1319.0,1279.0,1143.0,1311.0,1260.0,1616.0,1141.0,1570.0,1254.0,1326.0,850.0,1578.0,844.0,1287.0,957.0,1314.0,1041.0,1587.0,1027.0,1295.0,812.0
9,/home/voje-lab/Desktop/Modern-jpg/1223_F_1_15v_x30_BSE.jpg,514_1650_473_745,514.0,1650.0,473.0,745.0,2070.0,774.0,1874.0,1109.0,2020.0,530.0,2119.0,648.0,2007.0,573.0,1826.0,782.0,1968.0,826.0,2026.0,901.0,1749.0,780.0,1739.0,1051.0,1709.0,904.0,1971.0,1022.0,1804.0,1092.0,1719.0,836.0,1716.0,977.0,2003.0,969.0,1931.0,1070.0,1875.0,581.0,2080.0,661.0,1801.0,670.0,1793.0,765.0,2012.0,848.0,1858.0,536.0
